id,title,content,pub_date,source_url,category
faaee24907e824a1511ab45a050e360c,Costco's gold bars are selling out fast,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/eea1067b4d236d6ea531b3add498e85e.jpg"" /><p>In a striking display of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/costco-platinum-bars-gold-and-silver-retail-consumers-1851663436"" rel=""noopener noreferrer"" target=""_blank"">shifting</a> consumer behavior, Costco (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/COST"" rel=""noopener noreferrer"" target=""_blank"">COST</a>) Wholesale gold bars are disappearing from shelves faster than they can be restocked. </p><p><a href=""https://qz.com/costco-gold-bars-metal-silver-platinum-retail-consumer-1851667327"">Read more...</a></p>",2024-10-07 22:15:00,https://qz.com/costco-gold-bars-metal-silver-platinum-retail-consumer-1851667327,Others
3b4e04543cb519c3aaecbda5befec7a8,FTX shareholders could get $1 billion after crypto firm is cleared to fully repay customers,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a0da3871c4dbf126245cc0ae4a47b7bd.jpg"" /><p>A judge has reportedly approved payments to customers of collapsed crypto exchange FTX — and its shareholders could get $1 billion in seized assets. </p><p><a href=""https://qz.com/ftx-shareholders-billion-seized-crypto-exchange-sbf-1851667188"">Read more...</a></p>",2024-10-07 20:51:00,https://qz.com/ftx-shareholders-billion-seized-crypto-exchange-sbf-1851667188,Political Unrest
5bcda5889b9aa379eccb846d0f8ca740,"Christine McVie’s Fleetwood Mac scrapbook, Dianne Feinstein’s books, and an iconic Marilyn Monroe portrait: this week’s auction block roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b08a23f0ad44536bd2d771ef878965b7.jpg"" /><p>Each week Quartz highlights the upcoming and ongoing sales at auction houses across the world. Among the items available are works of art, historical artifacts, and pop culture memorabilia that collectors won’t want to miss out on. While some of these objects go for millions, others are simultaneously affordable and…</p><p><a href=""https://qz.com/this-week-s-auction-block-roundup-1851667217"">Read more...</a></p>",2024-10-07 20:19:00,https://qz.com/this-week-s-auction-block-roundup-1851667217,Others
0e300a5eb7b8c7523c4a59b244b26938,McDonald's is suing Tyson Foods for allegedly choking the beef supply chain to raise prices,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c05075daf60d07669013f7602b944647.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/mcdonalds-chicken-big-mac-retail-consumers-1851664859"" rel=""noopener noreferrer"" target=""_blank"">McDonald’s</a> has filed a <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://fingfx.thomsonreuters.com/gfx/legaldocs/jnvwjeeakpw/McDonald's%20v%20Cargill%20-%20EDNY%20-%2020241004.pdf"" rel=""noopener noreferrer"" target=""_blank"">lawsuit</a> against Tyson Foods (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/TSN"" rel=""noopener noreferrer"" target=""_blank"">TSN</a>), JBS, and other  major meat processing companies, accusing them of colluding for years to limit beef supplies.<br /></p><p><a href=""https://qz.com/mcdonalds-sues-tyson-foods-jbs-cargill-beef-supply-1851667117"">Read more...</a></p>",2024-10-07 19:56:00,https://qz.com/mcdonalds-sues-tyson-foods-jbs-cargill-beef-supply-1851667117,Others
ba4649b3bdac6da6fd899ea51df5d07a,Donald Trump's plans would cut taxes on the richest 5% of America — and raise them for everyone else,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/003c6e4fa140321f294be54cd74a46d5.jpg"" /><p>Former President Donald Trump has promised to slash — or scrap — a lot of taxes. But his plans to hike tariffs on imports would “more than offset” those tax cuts for all but the richest 5% of Americans, according to a <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://itep.org/a-distributional-analysis-of-donald-trumps-tax-plan-2024/"" rel=""noopener noreferrer"" target=""_blank"">new analysis</a>. </p><p><a href=""https://qz.com/donald-trump-tax-cuts-wealthiest-americans-tarrifs-1851667005"">Read more...</a></p>",2024-10-07 19:07:00,https://qz.com/donald-trump-tax-cuts-wealthiest-americans-tarrifs-1851667005,Others
0f91bbbe5f5aaf1fd8ab139a6c0aff1c,Super Micro Computer stock surges 15% on big AI demand,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b0757900a5910da0c80f614a0b1b05db.jpg"" /><p>Server company Super Micro Computer (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/SMCI"" rel=""noopener noreferrer"" target=""_blank"">SMCI</a>) unveiled a new liquid cooling solution for AI data centers on Monday, while also revealing it’s shipping over 100,000 graphics processing units (GPUs) quarterly — news that sent its stock climbing more than 15% in midday trading.</p><p><a href=""https://qz.com/super-micro-computer-stock-shares-surge-ai-demand-gpu-1851667019"">Read more...</a></p>",2024-10-07 19:05:36,https://qz.com/super-micro-computer-stock-shares-surge-ai-demand-gpu-1851667019,Others
0711f4d7c8e214c2b3aa83fafc3afe7c,A hot meal on a transatlantic JetBlue flight will now cost extra,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4d23d5624d6070712e3d63ca64bc48a1.jpg"" /><p>JetBlue is making a big change to its transatlantic flight offerings. CNN (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/WBD"" rel=""noopener noreferrer"" target=""_blank"">WBD</a>) reports that the company’s “core” fares flying to Europe and the U.K. will <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.cnn.com/2024/10/07/travel/jetblue-drops-hot-meals-economy-passengers/index.html"" rel=""noopener noreferrer"" target=""_blank"">no longer come</a> with hot meals.</p><p><a href=""https://qz.com/jetblue-transatlantic-hot-food-cut-1851667000"">Read more...</a></p>",2024-10-07 18:28:00,https://qz.com/jetblue-transatlantic-hot-food-cut-1851667000,Others
b567f12c126240729cbf786f3910d4fb,EV chargers that feel more like a gas station are coming,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d58fbe47c8ba02fee3d888b4ff0d6805.png"" /><p>One major key to EV adoption is creating a comprehensive charging network. Not only does it have to be <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/ev-charging-should-be-so-much-easier-1850784127?_gl=1*169sb8c*_ga*MTM0NDQ4ODA2My4xNzIyMzc4NDE0*_ga_V4QNJTT5L0*MTcyODMwMTQ1Ny4xMTguMS4xNzI4MzA1Njk0LjU3LjAuMA.."">convenient</a>, it has to be <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/non-tesla-evs-are-having-a-hard-time-using-supercharger-1851662200?_gl=1*169sb8c*_ga*MTM0NDQ4ODA2My4xNzIyMzc4NDE0*_ga_V4QNJTT5L0*MTcyODMwMTQ1Ny4xMTguMS4xNzI4MzA1Njk0LjU3LjAuMA.."">appealing</a>.  One company is making a valiant attempt with its new gas station-like EV chargers. </p><p><a href=""https://qz.com/rove-ev-charger-gas-station-california-1851667059"">Read more...</a></p>",2024-10-07 18:21:41,https://qz.com/rove-ev-charger-gas-station-california-1851667059,Others
260bc1552a0dc99adcc9f64ef5c5e35a,Bankrupt EV startup Fisker left its abandoned headquarters in 'complete disarray',"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1b6194a6700ba7915bcebc87bf5f1507.png"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-is-dead-but-its-legal-troubles-are-just-beginnin-1851666516"">Fisker can’t seem to do anything right</a> – and that includes closing up shop. Apparently, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-resorts-to-fixing-customer-cars-with-preproducti-1851454868?_gl=1*1un33re*_ga*MTI1NTUyODY0OS4xNjgzODI2NTIz*_ga_V4QNJTT5L0*MTcyODMxOTM1OC4xMzMuMS4xNzI4MzE5NTU3LjQ5LjAuMA.."">La Palma, California headquarters</a> of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/comedy-of-errors-led-to-fisker-s-bankruptcy-1851550234"">the now-dead automaker</a> was abandoned and left in “complete disarray” with full-size <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/gm-clay-sculptor-buys-the-shittiest-car-in-the-junkyard-1844575033"">clay models,</a> automotive equipment, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/real-world-solid-state-batteries-are-here-and-its-blowi-1851595209"">EV batteries </a>and hazardous waste left behind.</p><p><a href=""https://qz.com/fisker-bankruptcy-evs-headquarters-lawsuit-1851667041"">Read more...</a></p>",2024-10-07 18:18:10,https://qz.com/fisker-bankruptcy-evs-headquarters-lawsuit-1851667041,Others
a6534e9df61b88a4aa0fdc55ca1fb19f,A Frontier Airlines flight trailed flames as it landed,"<video loop="""" poster=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/76a04059b0e2d273d3844bf96c600130.jpg""><source src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/76a04059b0e2d273d3844bf96c600130.mp4"" type=""video/mp4"" /></video><p>Clapping when a flight lands may be a fading tradition, but it’s fully deserved some days. Passengers on <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/frontier-launches-149-monthly-unlimited-flight-pass-wi-1850696796"">a Frontier Airlines flight</a> certainly had a reason for applause on Saturday after the flight from San Diego trailed flames from its landing gear while landing at <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/passenger-threatened-to-bomb-vegas-airport-because-he-c-1851647377"">Harry Reid International Airport</a> in Las Vegas. All…</p><p><a href=""https://qz.com/frontier-airlines-flight-flames-land-las-vegas-airbus-1851667033"">Read more...</a></p>",2024-10-07 18:14:32,https://qz.com/frontier-airlines-flight-flames-land-las-vegas-airbus-1851667033,Others
5e75446bd91192371a0b712b30d253ea,"A classic Hamptons home, cliffside Beverly Hills bungalow and mansion-sized Manhattan townhouse: This week’s real estate roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5c7b422cd1d4376df2c5bd5cab800146.jpg"" /><p>Each week Quartz highlights the most luxurious real estate listings across the country. These properties feature remarkable views, enviable locations, and lavish amenities — and they’re all on the market right now. Check out the best homes that are available with upcoming open houses.<br /></p><p><a href=""https://qz.com/most-fabulous-real-estate-listings-oct-2024-1851666947"">Read more...</a></p>",2024-10-07 17:58:00,https://qz.com/most-fabulous-real-estate-listings-oct-2024-1851666947,Others
4ae193f8320dd5ede60d463755808e3c,Trump Media stock spikes 15% after Elon Musk came to a campaign rally,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c44a202c802d764879de499d29565f49.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/trump-media-djt-stock-chart-market-cap-truth-social-1851430157?_gl=1*1gzgwni*_ga*MTY1NjQyMDgwNC4xNzIxMDcwOTUy*_ga_V4QNJTT5L0*MTcyODMxOTg5MS4yNTkuMC4xNzI4MzE5ODkzLjU4LjAuMA.."" rel=""noopener noreferrer"" target=""_blank"">Trump Media & Technology Group</a> stock spiked more than 15% Monday after Tesla (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/TSLA"" rel=""noopener noreferrer"" target=""_blank"">TSLA</a>) and SpaceX chief Elon Musk <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.politico.com/news/2024/10/05/elon-musk-trump-butler-rally-00182615"" rel=""noopener noreferrer"" target=""_blank"">appeared next to former President Donald Trump</a> at a campaign rally Saturday.<br /></p><p><a href=""https://qz.com/trump-media-djt-elon-musk-campaign-rally-butler-1851666928"">Read more...</a></p>",2024-10-07 17:46:23,https://qz.com/trump-media-djt-elon-musk-campaign-rally-butler-1851666928,Protest
2de4a5da033bec3a63cbc9ebe60690f6,Panera Bread settled a Charged Lemonade lawsuit after a student's death,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/e73238ef5af36a137eb5afbe7f22b301.jpg"" /><p>Panera Bread has reached an agreement with the family of an Ivy League student who tragically passed away after consuming its <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/panera-charged-up-lemonade-lawsuits-1851461401?_gl=1*mfrlcd*_ga*MTkzNTUxMDgwMy4xNzI0MjQ2NjI3*_ga_V4QNJTT5L0*MTcyODMxMDQzMS44NS4xLjE3MjgzMTgxNDAuNjAuMC4w"" rel=""noopener noreferrer"" target=""_blank"">now-discontinued Charged Lemonade</a>, as first <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.nbcnews.com/news/us-news/panera-settles-first-plaintiff-charged-lemonade-wrongful-death-suits-rcna174244"" rel=""noopener noreferrer"" target=""_blank"">reported</a> by NBC News (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/CMCSA"" rel=""noopener noreferrer"" target=""_blank"">CMCSA</a>). </p><p><a href=""https://qz.com/panera-settles-lawsuit-death-charged-lemonade-1851666844"">Read more...</a></p>",2024-10-07 17:24:26,https://qz.com/panera-settles-lawsuit-death-charged-lemonade-1851666844,Others
fac74d691d5a97262eb255eb6e2cff9c,Tesla Cybertrucks are still being insured by Geico — despite claims otherwise,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/9846be04a6b746c04929a59b9eaa597d.jpg"" /><p>Geico (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/BRK.A"" rel=""noopener noreferrer"" target=""_blank"">BRK.A</a>) on Monday denied that it has stopped underwriting Tesla’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/TSLA"" rel=""noopener noreferrer"" target=""_blank"">TSLA</a>) Cybertruck electric pickups after claims circulated on social media and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.cybertruckownersclub.com/forum/threads/geico-cancelling-all-cybertruck-insurance-policies-what.24927/"" rel=""noopener noreferrer"" target=""_blank"">enthusiast forums</a>.</p><p><a href=""https://qz.com/tesla-cybertruck-geico-insurance-evs-elon-musk-1851666695"">Read more...</a></p>",2024-10-07 17:20:10,https://qz.com/tesla-cybertruck-geico-insurance-evs-elon-musk-1851666695,Others
4503839e4a34c3090bae6718f5f97db7,Boeing is restarting talks to end a strike some compare to an economic Hurricane Helene,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d87cb7e4a4775685ef265d4b4f06a837.jpg"" /><p>Boeing (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/BA"" rel=""noopener noreferrer"" target=""_blank"">BA</a>) is back at the table with the machinists who <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/boeing-machinis-union-labor-strike-contract-wages-1851647608"" rel=""noopener noreferrer"" target=""_blank"">have been on strike</a> for more than three weeks. Some economy observers are comparing the work stoppage’s impact to that of Hurricane Helene.</p><p><a href=""https://qz.com/boeing-strike-negotiations-act-of-god-1851666732"">Read more...</a></p>",2024-10-07 17:10:00,https://qz.com/boeing-strike-negotiations-act-of-god-1851666732,Natural Disasters
3933b175ce2f1369dc50e28eb0f46495,Who really created Bitcoin? A new HBO documentary claims it has the answer,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/24a7fc9a9e3fa9eac8b8381fae5cb121.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.hbo.com/movies/money-electric-the-bitcoin-mystery"" rel=""noopener noreferrer"" target=""_blank"">“Money Electric: The Bitcoin Mystery,”</a> a new documentary from HBO (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/WBD"" rel=""noopener noreferrer"" target=""_blank"">WBD</a>) debuting Tuesday, promises to unmask  one of the richest and most mysterious figures on the planet: the creator of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/bitcoin-ether-etf-solana-xrp-sec-1851664387"" rel=""noopener noreferrer"" target=""_blank"">Bitcoin</a>. </p><p><a href=""https://qz.com/hbo-documentary-bitcoin-creator-satoshi-nakamoto-1851666819"">Read more...</a></p>",2024-10-07 16:40:00,https://qz.com/hbo-documentary-bitcoin-creator-satoshi-nakamoto-1851666819,Others
45b6a2f966613b7f4a8d6016fa9b28fd,Martin Shkreli can't escape his $64 million fine,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b0e9f120d2b5ffca2843f12513c320e6.jpg"" /><p>The U.S. Supreme Court decided on Monday not to take up Martin Shkreli’s appeal of a $64.6 million penalty he received after raising the price of a lifesaving drug by more than 4,000% during his time as a pharma CEO.<br /></p><p><a href=""https://qz.com/supreme-court-martin-shkreli-fine-1851666753"">Read more...</a></p>",2024-10-07 15:46:00,https://qz.com/supreme-court-martin-shkreli-fine-1851666753,Others
9ddad40209e90daf0bc54b11a66a891f,Red Lobster's new CEO admits it: 'Endless Shrimp' was a disaster,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a32342112a9412fc3a28da54536488c1.jpg"" /><p>Red Lobster’s new CEO, Damola Adamolekun, boldly declared the “Endless Shrimp” promotion a failure, citing its significant strain on the restaurant’s operations.<br /></p><p><a href=""https://qz.com/red-lobster-ceo-endless-shrimp-disaster-1851666647"">Read more...</a></p>",2024-10-07 15:16:00,https://qz.com/red-lobster-ceo-endless-shrimp-disaster-1851666647,Others
f9802a0bc3a8e59190fd619b066966bc,Fisker is dead. But its legal problems are very much alive,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5b0864996a408a33512354c4299d853d.png"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-ocean-owners-are-no-longer-marooned-as-new-servi-1851659156"">Sure, Fisker is dead</a>, but<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-is-dead-and-heres-why-1851546063""> its legal problems aren’t going</a> away anytime soon. The troubled automaker is now facing multiple subpoenas from the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/comedy-of-errors-led-to-fisker-s-bankruptcy-1851550234"">Securities and Exchange Commission</a> after filing for bankruptcy protection back in June because it burned through too much cash trying to ramp up <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/this-bricked-fisker-ocean-only-needed-a-100-part-to-ru-1851653918"">Ocean EV</a> production.<br /></p><p><a href=""https://qz.com/fisker-bankruptcy-sec-subpoena-legal-troubles-evs-1851666707"">Read more...</a></p>",2024-10-07 14:59:48,https://qz.com/fisker-bankruptcy-sec-subpoena-legal-troubles-evs-1851666707,Others
b726d669b1b7909dff85d0ef615814b8,"Donald Trump would balloon the federal debt by twice as much as Kamala Harris, report says","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/70bb85f239d4315025d3266bd8e9c0f8.jpg"" /><p>Regardless of whether Former President Donald Trump or Vice President Kamala Harris becomes the next president of the United States, there’s at least one clear loser —  deficit hawks. </p><p><a href=""https://qz.com/donald-trump-kamala-harris-federal-debt-crfb-1851666579"">Read more...</a></p>",2024-10-07 14:51:11,https://qz.com/donald-trump-kamala-harris-federal-debt-crfb-1851666579,Others
eb4a88e1e682fd866f3740508a5d97fe,"FTX token, Sui, Aptos, Popcat, and more: Cryptocurrencies to watch this week","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21216b4e9d998690a33858235e380fae.jpg"" /><p>The crypto market is closely tracking the stock market’s movements, reflecting broader economic trends. After a surge on Friday, spurred by a strong jobs report, cryptocurrencies saw a downturn on Monday morning as escalating tensions in the Middle East weighed on investor sentiment. However, Nvidia’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/NVDA"" rel=""noopener noreferrer"" target=""_blank"">NVDA</a>) AI summit…</p><p><a href=""https://qz.com/ftx-token-sui-aptos-popcat-cryptocurrencies-to-watch-1851666642"">Read more...</a></p>",2024-10-07 14:23:00,https://qz.com/ftx-token-sui-aptos-popcat-cryptocurrencies-to-watch-1851666642,Others
70fee0979f5cc6487e096ad39da77376,Even Big Oil wants Donald Trump to keep Joe Biden's climate law — or at least parts of it,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1a23d41a5a267b8e76033af4e2dd48ad.jpg"" /><p>Former President Donald Trump has been publicly critical of the sitting president’s signature climate bill and its benefits for clean energy. But even the oil lobby apparently wants to save the Inflation Reduction Act — just without some of the benefits for rival industries and products. </p><p><a href=""https://qz.com/oil-lobby-donald-trump-joe-biden-ira-spending-evs-1851666483"">Read more...</a></p>",2024-10-07 13:33:13,https://qz.com/oil-lobby-donald-trump-joe-biden-ira-spending-evs-1851666483,Others
a506303eee503843c08c455df2b6f00b,The Dow drops over 300 points as oil prices and Treasury yields rise,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c5b897b911d0d701ba61e7d39f709233.jpg"" /><p>The Dow pulled back on Monday, pressured by a sharp rise in Treasury bond yields, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.reuters.com/markets/global-markets-wrapup-1-2024-10-07/#:~:text=That%20sent%20yields%20on%20government,on%20Friday's%2013%20bp%20surge."" rel=""noopener noreferrer"" target=""_blank"">which surged to their highest levels in two months.</a> Escalating tensions in the Middle East added further uncertainty, contributing to a cautious market sentiment and an <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.nytimes.com/2024/10/05/business/dealbook/israel-iran-global-economy.html"" rel=""noopener noreferrer"" target=""_blank"">increase in oil prices.</a><br /></p><p><a href=""https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522"">Read more...</a></p>",2024-10-07 12:50:00,https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522,Others
032446c16936603a1df0c9c3cccf8e35,"Goldman Sachs says the S&P 500 could hit 6,000 this year","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7677ba62f57fcc47be808d77ce93354e.jpg"" /><p>Goldman Sachs (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/GS"" rel=""noopener noreferrer"" target=""_blank"">GS</a>) raised it forecast for the S&amp;P 500 by year-end as the U.S. economy shows increasing signs of resilience.<br /></p><p><a href=""https://qz.com/sp-500-stock-market-economy-recession-goldman-sachsa-1851666494"">Read more...</a></p>",2024-10-07 12:19:00,https://qz.com/sp-500-stock-market-economy-recession-goldman-sachsa-1851666494,Others
d75c689bfc6525b4507dc90d6e104011,Inside the slow-motion fall of Patrick Drahi,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1825af7696f625fc5cc0779b5a92329d.png"" /><p>A version of this article originally appeared in Quartz’s members-only Weekend Brief newsletter. Quartz members get access to exclusive newsletters and more. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/subscribe/plan"" rel=""noopener noreferrer"" target=""_blank"">Sign up here</a>.</p><p><a href=""https://qz.com/patrick-drahi-sotheby-altice-john-malone-1851665674"">Read more...</a></p>",2024-10-07 10:57:36,https://qz.com/patrick-drahi-sotheby-altice-john-malone-1851665674,Others
099d8b7f2b1615d1a9e69ed6724ce224,Bitcoin and Ether ETFs helped take crypto mainstream. Are Solana and XRP next?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ddc65c7151ed150ed2b35f2b6c9c566b.jpg"" /><p>The Securities and Exchange Commission (SEC) approved b<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/best-spot-bitcoin-etfs-1851340637?_gl=1*1i1vith*_ga*NDg3NDc1NjAzLjE3MjY1OTIyNzQ.*_ga_V4QNJTT5L0*MTcyNzk3NjEyOS4yNS4xLjE3Mjc5NzgwNjYuMzQuMC4w"" rel=""noopener noreferrer"" target=""_blank"">itcoin spot exchange-traded funds (ETFs) </a>at the start of this year, capturing the attention of investors. The influx of capital into these funds fueled a rapid rise in bitcoin’s value, which soon reached an all-time high, breaking the prolonged stagnation in the…</p><p><a href=""https://qz.com/bitcoin-ether-etf-solana-xrp-sec-1851664387"">Read more...</a></p>",2024-10-07 09:00:00,https://qz.com/bitcoin-ether-etf-solana-xrp-sec-1851664387,Others
254bf109172cb33eabaaa705249bd5d8,The top 10 Amazon Prime Day deals under $50,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/83edd9f58785822273465863d74c928a.jpg"" /><p>Amazon’s (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/AMZN"" rel=""noopener noreferrer"" target=""_blank"">AMZN</a>) Prime Day is just <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/amazon-prime-day-october-big-deals-dates-discounts-1851650526"" rel=""noopener noreferrer"" target=""_blank"">around the corner</a>, set for Tuesday and Wednesday this week, offering shoppers a chance to snag deals. With a plethora of discounts across categories, this year’s event will feature markdowns on tech, household goods, and children’s toys.<br /></p><p><a href=""https://qz.com/best-amazon-prime-day-cheap-deals-1851665291"">Read more...</a></p>",2024-10-07 09:00:00,https://qz.com/best-amazon-prime-day-cheap-deals-1851665291,Others
354ef1b9e136caf0a75d8403067fb7ad,Banks and fintechs need each other. Will regulators help them tie the knot?,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7f3b718d23e346039e72f85259ae1b66.jpg"" /><p>Over the past decade, financial technology firms — or fintechs, for short — went from being competitors of traditional banks to becoming integrated parts of the financial services supply chain. Now, regulators are struggling to wrangle these partnerships.<br /></p><p><a href=""https://qz.com/banking-fintech-partner-regulation-financial-services-1851654024"">Read more...</a></p>",2024-10-07 09:00:00,https://qz.com/banking-fintech-partner-regulation-financial-services-1851654024,Others
